n,pts_time,fps,frame_idx
0,0.0,25.0,1.0
1,1.0,25.0,26.0
2,2.0,25.0,51.0
3,3.0,25.0,76.0
4,4.0,25.0,101.0
5,5.0,25.0,126.0
6,6.0,25.0,151.0
7,7.0,25.0,176.0
8,8.0,25.0,201.0
9,9.0,25.0,226.0
10,10.0,25.0,251.0
11,11.0,25.0,276.0
12,12.0,25.0,301.0
13,13.0,25.0,326.0
14,14.0,25.0,351.0
15,15.0,25.0,376.0
16,16.0,25.0,401.0
17,17.0,25.0,426.0
18,18.0,25.0,451.0
19,19.0,25.0,476.0
20,20.0,25.0,501.0
21,21.0,25.0,526.0
22,22.0,25.0,551.0
23,23.0,25.0,576.0
24,24.0,25.0,601.0
25,25.0,25.0,626.0
26,26.0,25.0,651.0
27,27.0,25.0,676.0
28,28.0,25.0,701.0
29,29.0,25.0,726.0
30,30.0,25.0,751.0
31,31.0,25.0,776.0
32,32.0,25.0,801.0
33,33.0,25.0,826.0
34,34.0,25.0,851.0
35,35.0,25.0,876.0
36,36.0,25.0,901.0
37,37.0,25.0,926.0
38,38.0,25.0,951.0
39,39.0,25.0,976.0
40,40.0,25.0,1001.0
41,41.0,25.0,1026.0
42,42.0,25.0,1051.0
43,43.0,25.0,1076.0
44,44.0,25.0,1101.0
45,45.0,25.0,1126.0
46,46.0,25.0,1151.0
47,47.0,25.0,1176.0
48,48.0,25.0,1201.0
49,49.0,25.0,1226.0
50,50.0,25.0,1251.0
51,51.0,25.0,1276.0
52,52.0,25.0,1301.0
53,53.0,25.0,1326.0
54,54.0,25.0,1351.0
55,55.0,25.0,1376.0
56,56.0,25.0,1401.0
57,57.0,25.0,1426.0
58,58.0,25.0,1451.0
59,59.0,25.0,1476.0
60,60.0,25.0,1501.0
61,61.0,25.0,1526.0
62,62.0,25.0,1551.0
63,63.0,25.0,1576.0
64,64.0,25.0,1601.0
65,65.0,25.0,1626.0
66,66.0,25.0,1651.0
67,67.0,25.0,1676.0
68,68.0,25.0,1701.0
69,69.0,25.0,1726.0
70,70.0,25.0,1751.0
71,71.0,25.0,1776.0
72,72.0,25.0,1801.0
73,73.0,25.0,1826.0
74,74.0,25.0,1851.0
75,75.0,25.0,1876.0
76,76.0,25.0,1901.0
77,77.0,25.0,1926.0
78,78.0,25.0,1951.0
79,79.0,25.0,1976.0
80,80.0,25.0,2001.0
81,81.0,25.0,2026.0
82,82.0,25.0,2051.0
83,83.0,25.0,2076.0
84,84.0,25.0,2101.0
85,85.0,25.0,2126.0
86,86.0,25.0,2151.0
87,87.0,25.0,2176.0
88,88.0,25.0,2201.0
89,89.0,25.0,2226.0
90,90.0,25.0,2251.0
91,91.0,25.0,2276.0
92,92.0,25.0,2301.0
93,93.0,25.0,2326.0
94,94.0,25.0,2351.0
95,95.0,25.0,2376.0
96,96.0,25.0,2401.0
97,97.0,25.0,2426.0
98,98.0,25.0,2451.0
99,99.0,25.0,2476.0
100,100.0,25.0,2501.0
101,101.0,25.0,2526.0
102,102.0,25.0,2551.0
103,103.0,25.0,2576.0
104,104.0,25.0,2601.0
105,105.0,25.0,2626.0
106,106.0,25.0,2651.0
107,107.0,25.0,2676.0
108,108.0,25.0,2701.0
109,109.0,25.0,2726.0
110,110.0,25.0,2751.0
111,111.0,25.0,2776.0
112,112.0,25.0,2801.0
113,113.0,25.0,2826.0
114,114.0,25.0,2851.0
115,115.0,25.0,2876.0
116,116.0,25.0,2901.0
117,117.0,25.0,2926.0
118,118.0,25.0,2951.0
119,119.0,25.0,2976.0
120,120.0,25.0,3001.0
121,121.0,25.0,3026.0
122,122.0,25.0,3051.0
123,123.0,25.0,3076.0
124,124.0,25.0,3101.0
125,125.0,25.0,3126.0
126,126.0,25.0,3151.0
127,127.0,25.0,3176.0
128,128.0,25.0,3201.0
129,129.0,25.0,3226.0
130,130.0,25.0,3251.0
131,131.0,25.0,3276.0
132,132.0,25.0,3301.0
133,133.0,25.0,3326.0
134,134.0,25.0,3351.0
135,135.0,25.0,3376.0
136,136.0,25.0,3401.0
137,137.0,25.0,3426.0
138,138.0,25.0,3451.0
139,139.0,25.0,3476.0
140,140.0,25.0,3501.0
141,141.0,25.0,3526.0
142,142.0,25.0,3551.0
143,143.0,25.0,3576.0
144,144.0,25.0,3601.0
145,145.0,25.0,3626.0
146,146.0,25.0,3651.0
147,147.0,25.0,3676.0
148,148.0,25.0,3701.0
149,149.0,25.0,3726.0
150,150.0,25.0,3751.0
151,151.0,25.0,3776.0
152,152.0,25.0,3801.0
153,153.0,25.0,3826.0
154,154.0,25.0,3851.0
155,155.0,25.0,3876.0
156,156.0,25.0,3901.0
157,157.0,25.0,3926.0
158,158.0,25.0,3951.0
159,159.0,25.0,3976.0
160,160.0,25.0,4001.0
161,161.0,25.0,4026.0
162,162.0,25.0,4051.0
163,163.0,25.0,4076.0
164,164.0,25.0,4101.0
165,165.0,25.0,4126.0
166,166.0,25.0,4151.0
167,167.0,25.0,4176.0
168,168.0,25.0,4201.0
169,169.0,25.0,4226.0
170,170.0,25.0,4251.0
171,171.0,25.0,4276.0
172,172.0,25.0,4301.0
173,173.0,25.0,4326.0
174,174.0,25.0,4351.0
175,175.0,25.0,4376.0
176,176.0,25.0,4401.0
177,177.0,25.0,4426.0
178,178.0,25.0,4451.0
179,179.0,25.0,4476.0
180,180.0,25.0,4501.0
181,181.0,25.0,4526.0
182,182.0,25.0,4551.0
183,183.0,25.0,4576.0
184,184.0,25.0,4601.0
185,185.0,25.0,4626.0
186,186.0,25.0,4651.0
187,187.0,25.0,4676.0
188,188.0,25.0,4701.0
189,189.0,25.0,4726.0
190,190.0,25.0,4751.0
191,191.0,25.0,4776.0
192,192.0,25.0,4801.0
193,193.0,25.0,4826.0
194,194.0,25.0,4851.0
195,195.0,25.0,4876.0
196,196.0,25.0,4901.0
197,197.0,25.0,4926.0
198,198.0,25.0,4951.0
199,199.0,25.0,4976.0
200,200.0,25.0,5001.0
201,201.0,25.0,5026.0
202,202.0,25.0,5051.0
203,203.0,25.0,5076.0
204,204.0,25.0,5101.0
205,205.0,25.0,5126.0
206,206.0,25.0,5151.0
207,207.0,25.0,5176.0
208,208.0,25.0,5201.0
209,209.0,25.0,5226.0
210,210.0,25.0,5251.0
211,211.0,25.0,5276.0
212,212.0,25.0,5301.0
213,213.0,25.0,5326.0
214,214.0,25.0,5351.0
215,215.0,25.0,5376.0
216,216.0,25.0,5401.0
217,217.0,25.0,5426.0
218,218.0,25.0,5451.0
219,219.0,25.0,5476.0
220,220.0,25.0,5501.0
221,221.0,25.0,5526.0
222,222.0,25.0,5551.0
223,223.0,25.0,5576.0
224,224.0,25.0,5601.0
225,225.0,25.0,5626.0
226,226.0,25.0,5651.0
227,227.0,25.0,5676.0
228,228.0,25.0,5701.0
229,229.0,25.0,5726.0
230,230.0,25.0,5751.0
231,231.0,25.0,5776.0
232,232.0,25.0,5801.0
233,233.0,25.0,5826.0
234,234.0,25.0,5851.0
235,235.0,25.0,5876.0
236,236.0,25.0,5901.0
237,237.0,25.0,5926.0
238,238.0,25.0,5951.0
239,239.0,25.0,5976.0
240,240.0,25.0,6001.0
241,241.0,25.0,6026.0
242,242.0,25.0,6051.0
243,243.0,25.0,6076.0
244,244.0,25.0,6101.0
245,245.0,25.0,6126.0
246,246.0,25.0,6151.0
247,247.0,25.0,6176.0
248,248.0,25.0,6201.0
249,249.0,25.0,6226.0
250,250.0,25.0,6251.0
251,251.0,25.0,6276.0
252,252.0,25.0,6301.0
253,253.0,25.0,6326.0
254,254.0,25.0,6351.0
255,255.0,25.0,6376.0
256,256.0,25.0,6401.0
257,257.0,25.0,6426.0
258,258.0,25.0,6451.0
259,259.0,25.0,6476.0
260,260.0,25.0,6501.0
261,261.0,25.0,6526.0
262,262.0,25.0,6551.0
263,263.0,25.0,6576.0
264,264.0,25.0,6601.0
265,265.0,25.0,6626.0
266,266.0,25.0,6651.0
267,267.0,25.0,6676.0
268,268.0,25.0,6701.0
269,269.0,25.0,6726.0
270,270.0,25.0,6751.0
271,271.0,25.0,6776.0
272,272.0,25.0,6801.0
273,273.0,25.0,6826.0
274,274.0,25.0,6851.0
275,275.0,25.0,6876.0
276,276.0,25.0,6901.0
277,277.0,25.0,6926.0
278,278.0,25.0,6951.0
279,279.0,25.0,6976.0
280,280.0,25.0,7001.0
281,281.0,25.0,7026.0
282,282.0,25.0,7051.0
283,283.0,25.0,7076.0
284,284.0,25.0,7101.0
285,285.0,25.0,7126.0
286,286.0,25.0,7151.0
287,287.0,25.0,7176.0
288,288.0,25.0,7201.0
289,289.0,25.0,7226.0
290,290.0,25.0,7251.0
291,291.0,25.0,7276.0
292,292.0,25.0,7301.0
293,293.0,25.0,7326.0
294,294.0,25.0,7351.0
295,295.0,25.0,7376.0
296,296.0,25.0,7401.0
297,297.0,25.0,7426.0
298,298.0,25.0,7451.0
299,299.0,25.0,7476.0
300,300.0,25.0,7501.0
301,301.0,25.0,7526.0
302,302.0,25.0,7551.0
303,303.0,25.0,7576.0
304,304.0,25.0,7601.0
305,305.0,25.0,7626.0
306,306.0,25.0,7651.0
307,307.0,25.0,7676.0
308,308.0,25.0,7701.0
309,309.0,25.0,7726.0
310,310.0,25.0,7751.0
311,311.0,25.0,7776.0
312,312.0,25.0,7801.0
313,313.0,25.0,7826.0
314,314.0,25.0,7851.0
315,315.0,25.0,7876.0
316,316.0,25.0,7901.0
317,317.0,25.0,7926.0
318,318.0,25.0,7951.0
319,319.0,25.0,7976.0
320,320.0,25.0,8001.0
321,321.0,25.0,8026.0
322,322.0,25.0,8051.0
323,323.0,25.0,8076.0
324,324.0,25.0,8101.0
325,325.0,25.0,8126.0
326,326.0,25.0,8151.0
327,327.0,25.0,8176.0
328,328.0,25.0,8201.0
329,329.0,25.0,8226.0
330,330.0,25.0,8251.0
331,331.0,25.0,8276.0
332,332.0,25.0,8301.0
333,333.0,25.0,8326.0
334,334.0,25.0,8351.0
335,335.0,25.0,8376.0
336,336.0,25.0,8401.0
337,337.0,25.0,8426.0
338,338.0,25.0,8451.0
339,339.0,25.0,8476.0
340,340.0,25.0,8501.0
341,341.0,25.0,8526.0
342,342.0,25.0,8551.0
343,343.0,25.0,8576.0
344,344.0,25.0,8601.0
345,345.0,25.0,8626.0
346,346.0,25.0,8651.0
347,347.0,25.0,8676.0
348,348.0,25.0,8701.0
349,349.0,25.0,8726.0
350,350.0,25.0,8751.0
351,351.0,25.0,8776.0
352,352.0,25.0,8801.0
353,353.0,25.0,8826.0
354,354.0,25.0,8851.0
355,355.0,25.0,8876.0
356,356.0,25.0,8901.0
357,357.0,25.0,8926.0
358,358.0,25.0,8951.0
359,359.0,25.0,8976.0
360,360.0,25.0,9001.0
361,361.0,25.0,9026.0
362,362.0,25.0,9051.0
363,363.0,25.0,9076.0
364,364.0,25.0,9101.0
365,365.0,25.0,9126.0
366,366.0,25.0,9151.0
367,367.0,25.0,9176.0
368,368.0,25.0,9201.0
369,369.0,25.0,9226.0
370,370.0,25.0,9251.0
371,371.0,25.0,9276.0
372,372.0,25.0,9301.0
373,373.0,25.0,9326.0
374,374.0,25.0,9351.0
375,375.0,25.0,9376.0
376,376.0,25.0,9401.0
377,377.0,25.0,9426.0
378,378.0,25.0,9451.0
379,379.0,25.0,9476.0
380,380.0,25.0,9501.0
381,381.0,25.0,9526.0
382,382.0,25.0,9551.0
383,383.0,25.0,9576.0
384,384.0,25.0,9601.0
385,385.0,25.0,9626.0
386,386.0,25.0,9651.0
387,387.0,25.0,9676.0
388,388.0,25.0,9701.0
389,389.0,25.0,9726.0
390,390.0,25.0,9751.0
391,391.0,25.0,9776.0
392,392.0,25.0,9801.0
393,393.0,25.0,9826.0
394,394.0,25.0,9851.0
395,395.0,25.0,9876.0
396,396.0,25.0,9901.0
397,397.0,25.0,9926.0
398,398.0,25.0,9951.0
399,399.0,25.0,9976.0
400,400.0,25.0,10001.0
401,401.0,25.0,10026.0
402,402.0,25.0,10051.0
403,403.0,25.0,10076.0
404,404.0,25.0,10101.0
405,405.0,25.0,10126.0
406,406.0,25.0,10151.0
407,407.0,25.0,10176.0
408,408.0,25.0,10201.0
409,409.0,25.0,10226.0
410,410.0,25.0,10251.0
411,411.0,25.0,10276.0
412,412.0,25.0,10301.0
413,413.0,25.0,10326.0
414,414.0,25.0,10351.0
415,415.0,25.0,10376.0
416,416.0,25.0,10401.0
417,417.0,25.0,10426.0
418,418.0,25.0,10451.0
419,419.0,25.0,10476.0
420,420.0,25.0,10501.0
421,421.0,25.0,10526.0
422,422.0,25.0,10551.0
423,423.0,25.0,10576.0
424,424.0,25.0,10601.0
425,425.0,25.0,10626.0
426,426.0,25.0,10651.0
427,427.0,25.0,10676.0
428,428.0,25.0,10701.0
429,429.0,25.0,10726.0
430,430.0,25.0,10751.0
431,431.0,25.0,10776.0
432,432.0,25.0,10801.0
433,433.0,25.0,10826.0
434,434.0,25.0,10851.0
435,435.0,25.0,10876.0
436,436.0,25.0,10901.0
437,437.0,25.0,10926.0
438,438.0,25.0,10951.0
439,439.0,25.0,10976.0
440,440.0,25.0,11001.0
441,441.0,25.0,11026.0
442,442.0,25.0,11051.0
443,443.0,25.0,11076.0
444,444.0,25.0,11101.0
445,445.0,25.0,11126.0
446,446.0,25.0,11151.0
447,447.0,25.0,11176.0
448,448.0,25.0,11201.0
449,449.0,25.0,11226.0
450,450.0,25.0,11251.0
451,451.0,25.0,11276.0
452,452.0,25.0,11301.0
453,453.0,25.0,11326.0
454,454.0,25.0,11351.0
455,455.0,25.0,11376.0
456,456.0,25.0,11401.0
457,457.0,25.0,11426.0
458,458.0,25.0,11451.0
459,459.0,25.0,11476.0
460,460.0,25.0,11501.0
461,461.0,25.0,11526.0
462,462.0,25.0,11551.0
463,463.0,25.0,11576.0
464,464.0,25.0,11601.0
465,465.0,25.0,11626.0
466,466.0,25.0,11651.0
467,467.0,25.0,11676.0
468,468.0,25.0,11701.0
469,469.0,25.0,11726.0
470,470.0,25.0,11751.0
471,471.0,25.0,11776.0
472,472.0,25.0,11801.0
473,473.0,25.0,11826.0
474,474.0,25.0,11851.0
475,475.0,25.0,11876.0
476,476.0,25.0,11901.0
477,477.0,25.0,11926.0
478,478.0,25.0,11951.0
479,479.0,25.0,11976.0
480,480.0,25.0,12001.0
481,481.0,25.0,12026.0
482,482.0,25.0,12051.0
483,483.0,25.0,12076.0
484,484.0,25.0,12101.0
485,485.0,25.0,12126.0
486,486.0,25.0,12151.0
487,487.0,25.0,12176.0
488,488.0,25.0,12201.0
489,489.0,25.0,12226.0
490,490.0,25.0,12251.0
491,491.0,25.0,12276.0
492,492.0,25.0,12301.0
493,493.0,25.0,12326.0
494,494.0,25.0,12351.0
495,495.0,25.0,12376.0
496,496.0,25.0,12401.0
497,497.0,25.0,12426.0
498,498.0,25.0,12451.0
499,499.0,25.0,12476.0
500,500.0,25.0,12501.0
501,501.0,25.0,12526.0
502,502.0,25.0,12551.0
503,503.0,25.0,12576.0
504,504.0,25.0,12601.0
505,505.0,25.0,12626.0
506,506.0,25.0,12651.0
507,507.0,25.0,12676.0
508,508.0,25.0,12701.0
509,509.0,25.0,12726.0
510,510.0,25.0,12751.0
511,511.0,25.0,12776.0
512,512.0,25.0,12801.0
513,513.0,25.0,12826.0
514,514.0,25.0,12851.0
515,515.0,25.0,12876.0
516,516.0,25.0,12901.0
517,517.0,25.0,12926.0
518,518.0,25.0,12951.0
519,519.0,25.0,12976.0
520,520.0,25.0,13001.0
521,521.0,25.0,13026.0
